case_id,volume_id,image_path,mask_path,height,width,context_gap_slices
gap_4ebcde4885e5135989,vol_1597aa55748da6,train_images/gap_4ebcde4885e5135989.png,train_masks/gap_4ebcde4885e5135989_mask.png,128,128,2
gap_bf426877da81712a4a,vol_582f475d9ae3c1,train_images/gap_bf426877da81712a4a.png,train_masks/gap_bf426877da81712a4a_mask.png,128,128,2
gap_a7f3b06d9b04845966,vol_1a255ee24e8826,train_images/gap_a7f3b06d9b04845966.png,train_masks/gap_a7f3b06d9b04845966_mask.png,128,128,2
gap_5a0881ae8566001467,vol_4921800804a976,train_images/gap_5a0881ae8566001467.png,train_masks/gap_5a0881ae8566001467_mask.png,128,128,2
gap_606f6763d4ac7cbd1d,vol_1a255ee24e8826,train_images/gap_606f6763d4ac7cbd1d.png,train_masks/gap_606f6763d4ac7cbd1d_mask.png,128,128,2
gap_4a37a39b4418dd4efc,vol_7c2bb60117e276,train_images/gap_4a37a39b4418dd4efc.png,train_masks/gap_4a37a39b4418dd4efc_mask.png,128,128,2
gap_e8df98430c2331f21f,vol_228e2671e29326,train_images/gap_e8df98430c2331f21f.png,train_masks/gap_e8df98430c2331f21f_mask.png,128,128,2
gap_3a73ee4890a2c845a4,vol_e4edb523870541,train_images/gap_3a73ee4890a2c845a4.png,train_masks/gap_3a73ee4890a2c845a4_mask.png,128,128,2
gap_5a0fd29dc61a11c052,vol_c5df574b89be34,train_images/gap_5a0fd29dc61a11c052.png,train_masks/gap_5a0fd29dc61a11c052_mask.png,128,128,2
gap_944b8ada24dd8b0ca7,vol_654a3a5ce18fe4,train_images/gap_944b8ada24dd8b0ca7.png,train_masks/gap_944b8ada24dd8b0ca7_mask.png,128,128,2
gap_e13f754e06db7b64fb,vol_7c2bb60117e276,train_images/gap_e13f754e06db7b64fb.png,train_masks/gap_e13f754e06db7b64fb_mask.png,128,128,2
gap_066f0e818d1ba8dc2e,vol_f49d4c16233570,train_images/gap_066f0e818d1ba8dc2e.png,train_masks/gap_066f0e818d1ba8dc2e_mask.png,128,128,2
gap_b87dd89e2ecfe634de,vol_e4edb523870541,train_images/gap_b87dd89e2ecfe634de.png,train_masks/gap_b87dd89e2ecfe634de_mask.png,128,128,2
gap_e5c180eb51884afa8d,vol_2f13f6086c74f2,train_images/gap_e5c180eb51884afa8d.png,train_masks/gap_e5c180eb51884afa8d_mask.png,128,128,2
gap_82a3b9a41177d8ec0a,vol_228e2671e29326,train_images/gap_82a3b9a41177d8ec0a.png,train_masks/gap_82a3b9a41177d8ec0a_mask.png,128,128,2
gap_1c7ce938736e1b47a6,vol_77aa82f16f22a1,train_images/gap_1c7ce938736e1b47a6.png,train_masks/gap_1c7ce938736e1b47a6_mask.png,128,128,2
gap_1a5c02f041a70b92cd,vol_7c2bb60117e276,train_images/gap_1a5c02f041a70b92cd.png,train_masks/gap_1a5c02f041a70b92cd_mask.png,128,128,2
gap_dd89ecaad8697c026e,vol_fb0999f09bcfd8,train_images/gap_dd89ecaad8697c026e.png,train_masks/gap_dd89ecaad8697c026e_mask.png,128,128,2
gap_cc4a89b60a338110af,vol_228e2671e29326,train_images/gap_cc4a89b60a338110af.png,train_masks/gap_cc4a89b60a338110af_mask.png,128,128,2
gap_d8563da007e7d68c2b,vol_33b65bfabfd9b8,train_images/gap_d8563da007e7d68c2b.png,train_masks/gap_d8563da007e7d68c2b_mask.png,128,128,2
gap_f390eedc00a38f87d8,vol_acc3478573c47a,train_images/gap_f390eedc00a38f87d8.png,train_masks/gap_f390eedc00a38f87d8_mask.png,128,128,2
gap_9466996eaad8d9f24d,vol_c5df574b89be34,train_images/gap_9466996eaad8d9f24d.png,train_masks/gap_9466996eaad8d9f24d_mask.png,128,128,2
gap_ad7f63c86414db6dcb,vol_1a255ee24e8826,train_images/gap_ad7f63c86414db6dcb.png,train_masks/gap_ad7f63c86414db6dcb_mask.png,128,128,2
gap_1dc8c9eac152415efc,vol_47a13de6fd8f69,train_images/gap_1dc8c9eac152415efc.png,train_masks/gap_1dc8c9eac152415efc_mask.png,128,128,2
gap_e101f88df79fd1e346,vol_1597aa55748da6,train_images/gap_e101f88df79fd1e346.png,train_masks/gap_e101f88df79fd1e346_mask.png,128,128,2
gap_d85913cf8f277e3e54,vol_804c999e4daf42,train_images/gap_d85913cf8f277e3e54.png,train_masks/gap_d85913cf8f277e3e54_mask.png,128,128,2
gap_2a2e91995cc42dd57f,vol_15b79aa9978e3e,train_images/gap_2a2e91995cc42dd57f.png,train_masks/gap_2a2e91995cc42dd57f_mask.png,128,128,2
gap_f01a4d19ef72ce516d,vol_c398dbdcbc3d28,train_images/gap_f01a4d19ef72ce516d.png,train_masks/gap_f01a4d19ef72ce516d_mask.png,128,128,2
gap_d893b43022f4caf42b,vol_654a3a5ce18fe4,train_images/gap_d893b43022f4caf42b.png,train_masks/gap_d893b43022f4caf42b_mask.png,128,128,2
gap_75ed12bd445c37a46c,vol_f49d4c16233570,train_images/gap_75ed12bd445c37a46c.png,train_masks/gap_75ed12bd445c37a46c_mask.png,128,128,2
gap_ef79c0072f7de041dc,vol_1a255ee24e8826,train_images/gap_ef79c0072f7de041dc.png,train_masks/gap_ef79c0072f7de041dc_mask.png,128,128,2
gap_964b77f14bd633d016,vol_f49d4c16233570,train_images/gap_964b77f14bd633d016.png,train_masks/gap_964b77f14bd633d016_mask.png,128,128,2
gap_03ecd62e301a06082e,vol_47a13de6fd8f69,train_images/gap_03ecd62e301a06082e.png,train_masks/gap_03ecd62e301a06082e_mask.png,128,128,2
gap_76f2c49ef456dbd85f,vol_1597aa55748da6,train_images/gap_76f2c49ef456dbd85f.png,train_masks/gap_76f2c49ef456dbd85f_mask.png,128,128,2
gap_001bd0a989cdf629e6,vol_15b79aa9978e3e,train_images/gap_001bd0a989cdf629e6.png,train_masks/gap_001bd0a989cdf629e6_mask.png,128,128,2
gap_f20016f458438d085e,vol_c398dbdcbc3d28,train_images/gap_f20016f458438d085e.png,train_masks/gap_f20016f458438d085e_mask.png,128,128,2
gap_32109c693885fc0485,vol_77aa82f16f22a1,train_images/gap_32109c693885fc0485.png,train_masks/gap_32109c693885fc0485_mask.png,128,128,2
gap_3d4bc7c04b741e7f74,vol_77aa82f16f22a1,train_images/gap_3d4bc7c04b741e7f74.png,train_masks/gap_3d4bc7c04b741e7f74_mask.png,128,128,2
gap_9a28600c805b99394b,vol_208dbc1a6f30e7,train_images/gap_9a28600c805b99394b.png,train_masks/gap_9a28600c805b99394b_mask.png,128,128,2
gap_9a2e6b3c1d4741be86,vol_1a255ee24e8826,train_images/gap_9a2e6b3c1d4741be86.png,train_masks/gap_9a2e6b3c1d4741be86_mask.png,128,128,2
gap_3754df4d67f24d6fd7,vol_1597aa55748da6,train_images/gap_3754df4d67f24d6fd7.png,train_masks/gap_3754df4d67f24d6fd7_mask.png,128,128,2
gap_c4b5db79536424e99c,vol_15b79aa9978e3e,train_images/gap_c4b5db79536424e99c.png,train_masks/gap_c4b5db79536424e99c_mask.png,128,128,2
gap_a6e1ab5777c01935b8,vol_15b79aa9978e3e,train_images/gap_a6e1ab5777c01935b8.png,train_masks/gap_a6e1ab5777c01935b8_mask.png,128,128,2
gap_6e4677463126b022a7,vol_15b79aa9978e3e,train_images/gap_6e4677463126b022a7.png,train_masks/gap_6e4677463126b022a7_mask.png,128,128,2
gap_7fb35367bca46e0f3b,vol_804c999e4daf42,train_images/gap_7fb35367bca46e0f3b.png,train_masks/gap_7fb35367bca46e0f3b_mask.png,128,128,2
gap_4acc4acaba6df6fb59,vol_7f10b15f19851d,train_images/gap_4acc4acaba6df6fb59.png,train_masks/gap_4acc4acaba6df6fb59_mask.png,128,128,2
gap_3264ffe0d2940329eb,vol_47a13de6fd8f69,train_images/gap_3264ffe0d2940329eb.png,train_masks/gap_3264ffe0d2940329eb_mask.png,128,128,2
gap_39c54275d36d0cbd1e,vol_acc3478573c47a,train_images/gap_39c54275d36d0cbd1e.png,train_masks/gap_39c54275d36d0cbd1e_mask.png,128,128,2
gap_a71c3adc91116f3231,vol_098348610cc349,train_images/gap_a71c3adc91116f3231.png,train_masks/gap_a71c3adc91116f3231_mask.png,128,128,2
gap_71b3573a22b2c050c9,vol_228e2671e29326,train_images/gap_71b3573a22b2c050c9.png,train_masks/gap_71b3573a22b2c050c9_mask.png,128,128,2
gap_d664c241e61727141d,vol_228e2671e29326,train_images/gap_d664c241e61727141d.png,train_masks/gap_d664c241e61727141d_mask.png,128,128,2
gap_e8ae4c0b501f74203c,vol_15b79aa9978e3e,train_images/gap_e8ae4c0b501f74203c.png,train_masks/gap_e8ae4c0b501f74203c_mask.png,128,128,2
gap_121b38d6246f0f53c5,vol_1a255ee24e8826,train_images/gap_121b38d6246f0f53c5.png,train_masks/gap_121b38d6246f0f53c5_mask.png,128,128,2
gap_92b720adcb46c5b485,vol_c5df574b89be34,train_images/gap_92b720adcb46c5b485.png,train_masks/gap_92b720adcb46c5b485_mask.png,128,128,2
gap_e2cfd70c8fe6cd6800,vol_77aa82f16f22a1,train_images/gap_e2cfd70c8fe6cd6800.png,train_masks/gap_e2cfd70c8fe6cd6800_mask.png,128,128,2
gap_1be4abd6478594db2b,vol_f49d4c16233570,train_images/gap_1be4abd6478594db2b.png,train_masks/gap_1be4abd6478594db2b_mask.png,128,128,2
gap_a6b47b675d7695b349,vol_7f10b15f19851d,train_images/gap_a6b47b675d7695b349.png,train_masks/gap_a6b47b675d7695b349_mask.png,128,128,2
gap_c64f2645d2a09a9446,vol_fb0999f09bcfd8,train_images/gap_c64f2645d2a09a9446.png,train_masks/gap_c64f2645d2a09a9446_mask.png,128,128,2
gap_1f1b8f29397cc0faca,vol_208dbc1a6f30e7,train_images/gap_1f1b8f29397cc0faca.png,train_masks/gap_1f1b8f29397cc0faca_mask.png,128,128,2
gap_579150f6e917533142,vol_4921800804a976,train_images/gap_579150f6e917533142.png,train_masks/gap_579150f6e917533142_mask.png,128,128,2
gap_0b9b3717b3613d42ca,vol_582f475d9ae3c1,train_images/gap_0b9b3717b3613d42ca.png,train_masks/gap_0b9b3717b3613d42ca_mask.png,128,128,2
gap_06de4ade950cb3703e,vol_77aa82f16f22a1,train_images/gap_06de4ade950cb3703e.png,train_masks/gap_06de4ade950cb3703e_mask.png,128,128,2
gap_1d9848ec200ce74355,vol_cc15e1b51df496,train_images/gap_1d9848ec200ce74355.png,train_masks/gap_1d9848ec200ce74355_mask.png,128,128,2
gap_1f931d25ad3170df93,vol_e4edb523870541,train_images/gap_1f931d25ad3170df93.png,train_masks/gap_1f931d25ad3170df93_mask.png,128,128,2
gap_037ad795b10422e337,vol_acc3478573c47a,train_images/gap_037ad795b10422e337.png,train_masks/gap_037ad795b10422e337_mask.png,128,128,2
gap_5ef5aea7d70284f92c,vol_df67145908d8e5,train_images/gap_5ef5aea7d70284f92c.png,train_masks/gap_5ef5aea7d70284f92c_mask.png,128,128,2
gap_2fb81a5aea49165f3c,vol_e94f442ad07ae7,train_images/gap_2fb81a5aea49165f3c.png,train_masks/gap_2fb81a5aea49165f3c_mask.png,128,128,2
gap_6db1d30be0f5020bf4,vol_7c2bb60117e276,train_images/gap_6db1d30be0f5020bf4.png,train_masks/gap_6db1d30be0f5020bf4_mask.png,128,128,2
gap_f67be521e21a342341,vol_804c999e4daf42,train_images/gap_f67be521e21a342341.png,train_masks/gap_f67be521e21a342341_mask.png,128,128,2
gap_23ae9623cbb8b3bbf3,vol_fb0999f09bcfd8,train_images/gap_23ae9623cbb8b3bbf3.png,train_masks/gap_23ae9623cbb8b3bbf3_mask.png,128,128,2
gap_f06450d3bfa18a70b4,vol_acc3478573c47a,train_images/gap_f06450d3bfa18a70b4.png,train_masks/gap_f06450d3bfa18a70b4_mask.png,128,128,2
gap_a379dcb14dbd7a1aa9,vol_c5df574b89be34,train_images/gap_a379dcb14dbd7a1aa9.png,train_masks/gap_a379dcb14dbd7a1aa9_mask.png,128,128,2
gap_dad8b5b0ddcbd40da0,vol_228e2671e29326,train_images/gap_dad8b5b0ddcbd40da0.png,train_masks/gap_dad8b5b0ddcbd40da0_mask.png,128,128,2
gap_d7bb5acf19f5945770,vol_208dbc1a6f30e7,train_images/gap_d7bb5acf19f5945770.png,train_masks/gap_d7bb5acf19f5945770_mask.png,128,128,2
gap_ce66a6547f080dc1a5,vol_208dbc1a6f30e7,train_images/gap_ce66a6547f080dc1a5.png,train_masks/gap_ce66a6547f080dc1a5_mask.png,128,128,2
gap_168ed840648a3eaa69,vol_47a13de6fd8f69,train_images/gap_168ed840648a3eaa69.png,train_masks/gap_168ed840648a3eaa69_mask.png,128,128,2
gap_149946a870cdfad0b3,vol_654a3a5ce18fe4,train_images/gap_149946a870cdfad0b3.png,train_masks/gap_149946a870cdfad0b3_mask.png,128,128,2
gap_788b6f615d30d26fa4,vol_15b79aa9978e3e,train_images/gap_788b6f615d30d26fa4.png,train_masks/gap_788b6f615d30d26fa4_mask.png,128,128,2
gap_ad5652832a69e55067,vol_228e2671e29326,train_images/gap_ad5652832a69e55067.png,train_masks/gap_ad5652832a69e55067_mask.png,128,128,2
gap_df324b08f5f5b7d8d0,vol_582f475d9ae3c1,train_images/gap_df324b08f5f5b7d8d0.png,train_masks/gap_df324b08f5f5b7d8d0_mask.png,128,128,2
gap_2ff230b8c482d8d7a3,vol_228e2671e29326,train_images/gap_2ff230b8c482d8d7a3.png,train_masks/gap_2ff230b8c482d8d7a3_mask.png,128,128,2
gap_55a7767cfa461784bf,vol_7f10b15f19851d,train_images/gap_55a7767cfa461784bf.png,train_masks/gap_55a7767cfa461784bf_mask.png,128,128,2
gap_2e61c1ecd5e4aba486,vol_7f10b15f19851d,train_images/gap_2e61c1ecd5e4aba486.png,train_masks/gap_2e61c1ecd5e4aba486_mask.png,128,128,2
gap_ce118b37feff90028e,vol_e94f442ad07ae7,train_images/gap_ce118b37feff90028e.png,train_masks/gap_ce118b37feff90028e_mask.png,128,128,2
gap_b9e71b0d95baf60e13,vol_4921800804a976,train_images/gap_b9e71b0d95baf60e13.png,train_masks/gap_b9e71b0d95baf60e13_mask.png,128,128,2
gap_17746194c26322c603,vol_2f13f6086c74f2,train_images/gap_17746194c26322c603.png,train_masks/gap_17746194c26322c603_mask.png,128,128,2
gap_dc872903b327ef6d42,vol_47a13de6fd8f69,train_images/gap_dc872903b327ef6d42.png,train_masks/gap_dc872903b327ef6d42_mask.png,128,128,2
gap_2ff2a593f97f89dc0d,vol_654a3a5ce18fe4,train_images/gap_2ff2a593f97f89dc0d.png,train_masks/gap_2ff2a593f97f89dc0d_mask.png,128,128,2
gap_a337e9d56a40215974,vol_e4edb523870541,train_images/gap_a337e9d56a40215974.png,train_masks/gap_a337e9d56a40215974_mask.png,128,128,2
gap_9ce7398fdd5ab6f49b,vol_654a3a5ce18fe4,train_images/gap_9ce7398fdd5ab6f49b.png,train_masks/gap_9ce7398fdd5ab6f49b_mask.png,128,128,2
gap_6f70ea0fe356f48d8e,vol_c398dbdcbc3d28,train_images/gap_6f70ea0fe356f48d8e.png,train_masks/gap_6f70ea0fe356f48d8e_mask.png,128,128,2
gap_1d8e39228a68fcf95f,vol_e94f442ad07ae7,train_images/gap_1d8e39228a68fcf95f.png,train_masks/gap_1d8e39228a68fcf95f_mask.png,128,128,2
gap_1a54bb3da6ba0f54ce,vol_228e2671e29326,train_images/gap_1a54bb3da6ba0f54ce.png,train_masks/gap_1a54bb3da6ba0f54ce_mask.png,128,128,2
gap_abc7de9f9dbd1a1526,vol_e94f442ad07ae7,train_images/gap_abc7de9f9dbd1a1526.png,train_masks/gap_abc7de9f9dbd1a1526_mask.png,128,128,2
gap_a12d3993f20fa2058b,vol_1a255ee24e8826,train_images/gap_a12d3993f20fa2058b.png,train_masks/gap_a12d3993f20fa2058b_mask.png,128,128,2
gap_2e29e3f4ddb265d1b7,vol_c5df574b89be34,train_images/gap_2e29e3f4ddb265d1b7.png,train_masks/gap_2e29e3f4ddb265d1b7_mask.png,128,128,2
gap_df1606a169d7047fe8,vol_15b79aa9978e3e,train_images/gap_df1606a169d7047fe8.png,train_masks/gap_df1606a169d7047fe8_mask.png,128,128,2
gap_4a43a462c394196871,vol_2f13f6086c74f2,train_images/gap_4a43a462c394196871.png,train_masks/gap_4a43a462c394196871_mask.png,128,128,2
gap_72b8c7ba6114acbfa2,vol_7c2bb60117e276,train_images/gap_72b8c7ba6114acbfa2.png,train_masks/gap_72b8c7ba6114acbfa2_mask.png,128,128,2
gap_7219d6ee255139722d,vol_7f10b15f19851d,train_images/gap_7219d6ee255139722d.png,train_masks/gap_7219d6ee255139722d_mask.png,128,128,2
gap_58736b8e54dfc35099,vol_e4edb523870541,train_images/gap_58736b8e54dfc35099.png,train_masks/gap_58736b8e54dfc35099_mask.png,128,128,2
gap_6c7017a13be333e457,vol_77aa82f16f22a1,train_images/gap_6c7017a13be333e457.png,train_masks/gap_6c7017a13be333e457_mask.png,128,128,2
gap_166236f8e668d2c1bc,vol_c398dbdcbc3d28,train_images/gap_166236f8e668d2c1bc.png,train_masks/gap_166236f8e668d2c1bc_mask.png,128,128,2
gap_2477f5657845891f8f,vol_7c2bb60117e276,train_images/gap_2477f5657845891f8f.png,train_masks/gap_2477f5657845891f8f_mask.png,128,128,2
gap_4da146823307773d66,vol_e4edb523870541,train_images/gap_4da146823307773d66.png,train_masks/gap_4da146823307773d66_mask.png,128,128,2
gap_d36a9a3d00d6c1a746,vol_582f475d9ae3c1,train_images/gap_d36a9a3d00d6c1a746.png,train_masks/gap_d36a9a3d00d6c1a746_mask.png,128,128,2
gap_f187fae83f74f5ee2d,vol_804c999e4daf42,train_images/gap_f187fae83f74f5ee2d.png,train_masks/gap_f187fae83f74f5ee2d_mask.png,128,128,2
gap_5fbd01e5fad64b5a9b,vol_208dbc1a6f30e7,train_images/gap_5fbd01e5fad64b5a9b.png,train_masks/gap_5fbd01e5fad64b5a9b_mask.png,128,128,2
gap_0beeacbd59abfc47de,vol_228e2671e29326,train_images/gap_0beeacbd59abfc47de.png,train_masks/gap_0beeacbd59abfc47de_mask.png,128,128,2
gap_98a76ae9b02c429b87,vol_cc15e1b51df496,train_images/gap_98a76ae9b02c429b87.png,train_masks/gap_98a76ae9b02c429b87_mask.png,128,128,2
gap_a31bbc246316fd3a2d,vol_f49d4c16233570,train_images/gap_a31bbc246316fd3a2d.png,train_masks/gap_a31bbc246316fd3a2d_mask.png,128,128,2
gap_a16486103093fee593,vol_77aa82f16f22a1,train_images/gap_a16486103093fee593.png,train_masks/gap_a16486103093fee593_mask.png,128,128,2
gap_cdcdc120c97b15b444,vol_c398dbdcbc3d28,train_images/gap_cdcdc120c97b15b444.png,train_masks/gap_cdcdc120c97b15b444_mask.png,128,128,2
gap_f13ce19b60e4ced33d,vol_e94f442ad07ae7,train_images/gap_f13ce19b60e4ced33d.png,train_masks/gap_f13ce19b60e4ced33d_mask.png,128,128,2
gap_3a74971110d88d7e8e,vol_c398dbdcbc3d28,train_images/gap_3a74971110d88d7e8e.png,train_masks/gap_3a74971110d88d7e8e_mask.png,128,128,2
gap_a29718fcd3978212bc,vol_654a3a5ce18fe4,train_images/gap_a29718fcd3978212bc.png,train_masks/gap_a29718fcd3978212bc_mask.png,128,128,2
gap_7e54451e114f1644ef,vol_1597aa55748da6,train_images/gap_7e54451e114f1644ef.png,train_masks/gap_7e54451e114f1644ef_mask.png,128,128,2
gap_cf9ec6aec2827fffc4,vol_77aa82f16f22a1,train_images/gap_cf9ec6aec2827fffc4.png,train_masks/gap_cf9ec6aec2827fffc4_mask.png,128,128,2
gap_201fd0d9beb95bd42b,vol_2f13f6086c74f2,train_images/gap_201fd0d9beb95bd42b.png,train_masks/gap_201fd0d9beb95bd42b_mask.png,128,128,2
gap_b6c47947e6b148f418,vol_e94f442ad07ae7,train_images/gap_b6c47947e6b148f418.png,train_masks/gap_b6c47947e6b148f418_mask.png,128,128,2
gap_636c744524e8dbe75d,vol_7f10b15f19851d,train_images/gap_636c744524e8dbe75d.png,train_masks/gap_636c744524e8dbe75d_mask.png,128,128,2
gap_aaa95ea4964d2c2539,vol_4921800804a976,train_images/gap_aaa95ea4964d2c2539.png,train_masks/gap_aaa95ea4964d2c2539_mask.png,128,128,2
gap_ead90d2f012864cd4b,vol_1a255ee24e8826,train_images/gap_ead90d2f012864cd4b.png,train_masks/gap_ead90d2f012864cd4b_mask.png,128,128,2
gap_2704d97a01cca04af8,vol_77aa82f16f22a1,train_images/gap_2704d97a01cca04af8.png,train_masks/gap_2704d97a01cca04af8_mask.png,128,128,2
gap_2e8c21e16ef01d5a1b,vol_47a13de6fd8f69,train_images/gap_2e8c21e16ef01d5a1b.png,train_masks/gap_2e8c21e16ef01d5a1b_mask.png,128,128,2
gap_678bc23d5d752210b0,vol_1597aa55748da6,train_images/gap_678bc23d5d752210b0.png,train_masks/gap_678bc23d5d752210b0_mask.png,128,128,2
gap_b03c35c64f0469098d,vol_7c2bb60117e276,train_images/gap_b03c35c64f0469098d.png,train_masks/gap_b03c35c64f0469098d_mask.png,128,128,2
gap_f8668f0ad869c4058c,vol_e4edb523870541,train_images/gap_f8668f0ad869c4058c.png,train_masks/gap_f8668f0ad869c4058c_mask.png,128,128,2
gap_073928c35b8f1fa96b,vol_33b65bfabfd9b8,train_images/gap_073928c35b8f1fa96b.png,train_masks/gap_073928c35b8f1fa96b_mask.png,128,128,2
gap_3036ecb1c162b53a74,vol_e4edb523870541,train_images/gap_3036ecb1c162b53a74.png,train_masks/gap_3036ecb1c162b53a74_mask.png,128,128,2
gap_fb4e2cd12383b81750,vol_e94f442ad07ae7,train_images/gap_fb4e2cd12383b81750.png,train_masks/gap_fb4e2cd12383b81750_mask.png,128,128,2
gap_d6207afdb20388ea6b,vol_7c2bb60117e276,train_images/gap_d6207afdb20388ea6b.png,train_masks/gap_d6207afdb20388ea6b_mask.png,128,128,2
gap_0a8b6a7b374a7f5be2,vol_804c999e4daf42,train_images/gap_0a8b6a7b374a7f5be2.png,train_masks/gap_0a8b6a7b374a7f5be2_mask.png,128,128,2
gap_2b1a5d2bed5c568dfe,vol_c5df574b89be34,train_images/gap_2b1a5d2bed5c568dfe.png,train_masks/gap_2b1a5d2bed5c568dfe_mask.png,128,128,2
gap_5a2db141102c68c118,vol_1a255ee24e8826,train_images/gap_5a2db141102c68c118.png,train_masks/gap_5a2db141102c68c118_mask.png,128,128,2
gap_31e04e7fef0b314bc6,vol_4921800804a976,train_images/gap_31e04e7fef0b314bc6.png,train_masks/gap_31e04e7fef0b314bc6_mask.png,128,128,2
gap_be574fc54271adf4dc,vol_c398dbdcbc3d28,train_images/gap_be574fc54271adf4dc.png,train_masks/gap_be574fc54271adf4dc_mask.png,128,128,2
gap_191589d4f95100c8a0,vol_098348610cc349,train_images/gap_191589d4f95100c8a0.png,train_masks/gap_191589d4f95100c8a0_mask.png,128,128,2
gap_c339f8cca07b5f3564,vol_fb0999f09bcfd8,train_images/gap_c339f8cca07b5f3564.png,train_masks/gap_c339f8cca07b5f3564_mask.png,128,128,2
gap_3644b164283b21770f,vol_4921800804a976,train_images/gap_3644b164283b21770f.png,train_masks/gap_3644b164283b21770f_mask.png,128,128,2
gap_87340fd37ff537d213,vol_1a255ee24e8826,train_images/gap_87340fd37ff537d213.png,train_masks/gap_87340fd37ff537d213_mask.png,128,128,2
gap_1ef5ffc7c731ac5dd6,vol_7f10b15f19851d,train_images/gap_1ef5ffc7c731ac5dd6.png,train_masks/gap_1ef5ffc7c731ac5dd6_mask.png,128,128,2
gap_092cdd85cb23d3012b,vol_77aa82f16f22a1,train_images/gap_092cdd85cb23d3012b.png,train_masks/gap_092cdd85cb23d3012b_mask.png,128,128,2
gap_1b9dc1b99ed66e85c2,vol_df67145908d8e5,train_images/gap_1b9dc1b99ed66e85c2.png,train_masks/gap_1b9dc1b99ed66e85c2_mask.png,128,128,2
gap_0b68e627991dab14bb,vol_cc15e1b51df496,train_images/gap_0b68e627991dab14bb.png,train_masks/gap_0b68e627991dab14bb_mask.png,128,128,2
gap_7272637e81e48db1e1,vol_33b65bfabfd9b8,train_images/gap_7272637e81e48db1e1.png,train_masks/gap_7272637e81e48db1e1_mask.png,128,128,2
gap_9c1356289a90ec8743,vol_e94f442ad07ae7,train_images/gap_9c1356289a90ec8743.png,train_masks/gap_9c1356289a90ec8743_mask.png,128,128,2
gap_1d0eb77a7f4effb430,vol_acc3478573c47a,train_images/gap_1d0eb77a7f4effb430.png,train_masks/gap_1d0eb77a7f4effb430_mask.png,128,128,2
gap_4ff1d99a45f433655e,vol_208dbc1a6f30e7,train_images/gap_4ff1d99a45f433655e.png,train_masks/gap_4ff1d99a45f433655e_mask.png,128,128,2
gap_06713e0b98af52bbda,vol_fb0999f09bcfd8,train_images/gap_06713e0b98af52bbda.png,train_masks/gap_06713e0b98af52bbda_mask.png,128,128,2
gap_d84bebc50f3b2e7055,vol_098348610cc349,train_images/gap_d84bebc50f3b2e7055.png,train_masks/gap_d84bebc50f3b2e7055_mask.png,128,128,2
gap_162b6fe4db4270a07f,vol_c398dbdcbc3d28,train_images/gap_162b6fe4db4270a07f.png,train_masks/gap_162b6fe4db4270a07f_mask.png,128,128,2
gap_489c11e8a64dc2710f,vol_4921800804a976,train_images/gap_489c11e8a64dc2710f.png,train_masks/gap_489c11e8a64dc2710f_mask.png,128,128,2
gap_db3d95183e2a8e80fb,vol_33b65bfabfd9b8,train_images/gap_db3d95183e2a8e80fb.png,train_masks/gap_db3d95183e2a8e80fb_mask.png,128,128,2
gap_944c50efed99cc30ee,vol_bf8936cd6d47c7,train_images/gap_944c50efed99cc30ee.png,train_masks/gap_944c50efed99cc30ee_mask.png,128,128,2
gap_1e191a0c7d4549f390,vol_e4edb523870541,train_images/gap_1e191a0c7d4549f390.png,train_masks/gap_1e191a0c7d4549f390_mask.png,128,128,2
gap_0c0760b169220e0015,vol_098348610cc349,train_images/gap_0c0760b169220e0015.png,train_masks/gap_0c0760b169220e0015_mask.png,128,128,2
gap_f88a7b03a1e1d6d538,vol_7f10b15f19851d,train_images/gap_f88a7b03a1e1d6d538.png,train_masks/gap_f88a7b03a1e1d6d538_mask.png,128,128,2
gap_731955d6554908d7df,vol_e4edb523870541,train_images/gap_731955d6554908d7df.png,train_masks/gap_731955d6554908d7df_mask.png,128,128,2
gap_7cd80134c3f7f141fd,vol_1597aa55748da6,train_images/gap_7cd80134c3f7f141fd.png,train_masks/gap_7cd80134c3f7f141fd_mask.png,128,128,2
gap_ee9545e6ac3b742f87,vol_098348610cc349,train_images/gap_ee9545e6ac3b742f87.png,train_masks/gap_ee9545e6ac3b742f87_mask.png,128,128,2
gap_d2c87aef878854960e,vol_c398dbdcbc3d28,train_images/gap_d2c87aef878854960e.png,train_masks/gap_d2c87aef878854960e_mask.png,128,128,2
gap_68eb3374fc723fad14,vol_208dbc1a6f30e7,train_images/gap_68eb3374fc723fad14.png,train_masks/gap_68eb3374fc723fad14_mask.png,128,128,2
gap_dcfad7b2dd9ba385da,vol_bf8936cd6d47c7,train_images/gap_dcfad7b2dd9ba385da.png,train_masks/gap_dcfad7b2dd9ba385da_mask.png,128,128,2
gap_98cb389c21131657e7,vol_654a3a5ce18fe4,train_images/gap_98cb389c21131657e7.png,train_masks/gap_98cb389c21131657e7_mask.png,128,128,2
gap_ff83929a9b59c7e55b,vol_2f13f6086c74f2,train_images/gap_ff83929a9b59c7e55b.png,train_masks/gap_ff83929a9b59c7e55b_mask.png,128,128,2
gap_8a91ae35ca06eefa03,vol_77aa82f16f22a1,train_images/gap_8a91ae35ca06eefa03.png,train_masks/gap_8a91ae35ca06eefa03_mask.png,128,128,2
gap_3a4feffc573ae32636,vol_2f13f6086c74f2,train_images/gap_3a4feffc573ae32636.png,train_masks/gap_3a4feffc573ae32636_mask.png,128,128,2
